Website,Order ID,Order Date,Purchase Order Number,Currency,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,ASIN,Product Condition,Quantity,Order Status,Shipment Status,Ship Date,Shipping Option,Carrier Name & Tracking Number,Product Name,Gift Message,Gift Sender Name,Gift Recipient Contact Details,Item Serial Number
Amazon.ca,701-3198526-3507402,2023-05-30T16:44:29Z,Not Applicable,CAD,22.98,2.99,0,0,25.97,22.98,2.99,B07TG9GL6F,New,1,Closed,Shipped,2023-05-30T21:34:46Z,next-ca,AMZN_CA(TBC712192473009),Pidada Hand Towels Set of 2 Embroidered Bird Tree Pattern 100% Cotton Absorbent Soft Decorative Towel for Bathroom 13.8 x 29.5 Inch (Brown),Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2642102-4375455,2023-05-30T02:03:22Z,Not Applicable,CAD,19.97,2.6,0,0,22.57,19.97,2.6,B06XT4QMHB,New,1,Closed,Shipped,2023-05-30T06:08:34Z,next-ca,AMZN_CA(TBC711681185009),"Cascade Dishwasher Detergent Pods, Complete Actionpacs Dishwasher Pods, Fresh Scent, 90 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2344955-0121809,2023-05-30T02:03:22Z,Not Applicable,CAD,4.27,0.56,0,0,9.66,8.54,1.12,B08CSGMQRY,New,2,Closed,Shipped,2023-05-31T21:33:51Z,second-ca,AMZN_CA(TBC713084255009),"Kinder Bueno Milk Chocolate and Hazelnut Cream Candy Bar, 3 Packs, 2 Individually Wrapped Bars Per Pack (129g)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4116248-4441827,2023-05-25T04:24:04Z,Not Applicable,CAD,23.99,3.12,0,0,27.11,46.84,6.09,B000052Z5D,New,1,Closed,Shipped,2023-05-25T15:11:39Z,next-ca,AMZN_CA(TBC707765648009),"Coty Airspun Loose Face Powder - Translucent Extra Coverage, 0.32 Pounds",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4116248-4441827,2023-05-25T04:24:04Z,Not Applicable,CAD,12.86,1.67,0,0,14.53,46.84,6.09,B094FR9K6T,New,1,Closed,Shipped,2023-05-25T15:11:39Z,next-ca,AMZN_CA(TBC707765648009),"FITDON 3PCS Foundation Concealer Brushes & 2PCS Mini Makeup Sponge Blender, Flawless for Blending Liquid Cream and Powder, Buffing, Stippling",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4116248-4441827,2023-05-25T04:24:04Z,Not Applicable,CAD,5.99,0.78,0,0,6.77,46.84,6.09,B0036RFMCA,New,1,Closed,Shipped,2023-05-25T15:11:39Z,next-ca,AMZN_CA(TBC707765648009),"Schwarzkopf Got2b Ultra Glued Invincible Styling Gel, 170 Milliliter",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4116248-4441827,2023-05-25T04:24:04Z,Not Applicable,CAD,4,0.52,0,0,4.52,46.84,6.09,B08T7CXJKW,New,1,Closed,Shipped,2023-05-25T15:11:39Z,next-ca,AMZN_CA(TBC707765648009),"e.l.f. Cosmetics Bite-Size Face Duo, Highlighter, Bronzer & Blush Palette, Highly Pigmented, Lychee, 0.049 Oz (1.4g), 0.049 ounces",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4116248-4441827,2023-05-25T04:24:04Z,Not Applicable,CAD,6.54,0.85,0,0,7.39,6.54,0.85,B095HKQKC3,New,1,Closed,Shipped,2023-05-26T04:48:21Z,next-ca,AMZN_CA(TBC708360099009),"3 Pcs Slick Back Hair Brush Set Bristle Hair Brush Edge Control Brush Teasing Comb for Women Baby Kids' Black Hair (Black, Plastic)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1827146-5843460,2023-05-24T16:23:58Z,Not Applicable,CAD,29.99,3.9,0,0,135.56,119.96,15.6,B08D3DR5Y7,New,4,Closed,Shipped,2023-05-24T21:19:02Z,next-ca,AMZN_CA(TBC707216048009),"MIULEE 2 Panels 84 Inch Natural Linen Semi Sheer Window Curtains Elegant Solid Netural Drapes Rod Pocket Window Voile Panels Linen Textured Panels for Bedroom Living Room (52"" W X 84"" L,Ivory)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-9072213-4341828,2023-05-24T05:46:59Z,Not Applicable,CAD,23.99,3.12,0,0,27.11,23.99,3.12,B000RMPOYI,New,1,Closed,Shipped,2023-05-25T18:37:36Z,second-ca,AMZN_CA(TBC706842513009),Wave Nouveau Moisturizer Finishing Lotion 33.8 oz,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6507823-9321862,2023-05-24T05:46:59Z,Not Applicable,CAD,29.99,3.87,0,'-2',336.6,299.9,38.7,B08D3DR5Y7,New,10,Closed,Shipped,2023-05-24T18:05:38Z,same-ca,AMZN_CA(TBC706891718009),"MIULEE 2 Panels 84 Inch Natural Linen Semi Sheer Window Curtains Elegant Solid Netural Drapes Rod Pocket Window Voile Panels Linen Textured Panels for Bedroom Living Room (52"" W X 84"" L,Ivory)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6507823-9321862,2023-05-24T05:46:59Z,Not Applicable,CAD,20.99,2.73,0,0,23.72,20.99,2.73,B00NFUPKIE,New,1,Closed,Shipped,2023-05-24T18:04:53Z,same-ca,AMZN_CA(TBC706840888009),"Softsheen Carson Wave Nouveau Coiffure Finishing Mist, 16.89 Ounce by Softsheen Carson",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-9621566-5166662,2023-05-18T01:38:32Z,Not Applicable,CAD,6.51,0.85,0,0,7.36,6.51,0.85,B08SNC3FRK,New,1,Closed,Shipped,2023-05-18T06:23:04Z,next-ca,AMZN_CA(TBC701960213009),"Ezy Dose Weekly (7-Day) Pill Organizer, Vitamin Case, and Medicine Box, Medium Compartments, Purple, Made in The USA",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4951600-3877044,2023-05-18T01:37:02.763Z,Not Applicable,CAD,6.51,0,0,0,0,Not Available,Not Available,B08SNC3FRK,New,0,Cancelled,Not Available,Not Available,next-ca,Not Available,"Ezy Dose Weekly (7-Day) Pill Organizer, Vitamin Case, and Medicine Box, Medium Compartments, Purple, Made in The USA",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2354222-8961054,2023-05-18T01:23:37Z,Not Applicable,CAD,20.39,0,0,0,20.39,57.4,0.56,B07N8XSZ4N,New,1,Closed,Shipped,2023-05-18T06:23:14Z,next-ca,AMZN_CA(TBC701960213009),"Webber Naturals Maca for Women, Vegetarian Capsule, 1,650 mg Organic Maca with 3,600 mg of Ashwagandha, 60 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2354222-8961054,2023-05-18T01:23:37Z,Not Applicable,CAD,23.27,0,0,0,23.27,57.4,0.56,B07GQB6K4V,New,1,Closed,Shipped,2023-05-18T06:23:14Z,next-ca,AMZN_CA(TBC701960213009),"NOW L-citrulline, 750mg, 90 Veg Capsules 90 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2354222-8961054,2023-05-18T01:23:37Z,Not Applicable,CAD,20.66,2.69,0,0,23.35,20.66,2.69,B07TXTLS8V,New,1,Closed,Shipped,2023-05-18T06:02:30Z,next-ca,AMZN_CA(TBC701883096009),"Amazon Basics Lightweight Pleated Bed Skirt - Full, Light Grey",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2354222-8961054,2023-05-18T01:23:37Z,Not Applicable,CAD,9.47,0,0,0,9.47,57.4,0.56,B00BMEHTQ6,New,1,Closed,Shipped,2023-05-18T06:23:14Z,next-ca,AMZN_CA(TBC701960213009),"Nature's Bounty Gentle Iron Supplement, Helps Prevent Iron Deficiency Anemia, 28mg, 90 Capsules, Multi-colored",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-2354222-8961054,2023-05-18T01:23:37Z,Not Applicable,CAD,4.27,0.56,0,0,4.83,57.4,0.56,B08CSGMQRY,New,1,Closed,Shipped,2023-05-18T06:23:14Z,next-ca,AMZN_CA(TBC701960213009),"Kinder Bueno Milk Chocolate and Hazelnut Cream Candy Bar, 3 Packs, 2 Individually Wrapped Bars Per Pack (129g)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0960713-3301830,2023-05-16T22:00:49Z,Not Applicable,CAD,10.48,0,0,0,0,Not Available,Not Available,B09ZYLLT2J,New,0,Closed,Not Available,Not Available,next-ca,Not Available,Bersiler USB Threaded Cord Charger 2 PCS Interface Cable Wireless - Smart Overcharge Power Protection,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-5797564-4197041,2023-05-16T22:00:49Z,Not Applicable,CAD,26.99,3.51,0,0,30.5,26.99,3.51,B089VSKZJL,New,1,Closed,Shipped,2023-05-17T10:36:45Z,second-ca,AMZN_CA(TBC701187873009),"ZOMAKE Sling Bag Backpack for Men Women Girl, Small Chest Crossbody Bag Daypack Over the Shoulder Backpack for Travel Day Trip",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0960713-3301830,2023-05-16T22:00:49Z,Not Applicable,CAD,11.79,1.53,0,0,13.32,77.04,10.02,B018T2SNCW,New,1,Closed,Shipped,2023-05-17T06:23:33Z,next-ca,AMZN_CA(TBC701049583009),"Cotton Headbands 6 Pack Stretch Elastic Yoga Soft and Stretchy Sports Fashion Headband for Teens Women Girls by Kenz Laurenz (6 pc 2"" Cotton Headbands-Neutral)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0960713-3301830,2023-05-16T22:00:49Z,Not Applicable,CAD,4.27,0.56,0,0,4.83,77.04,10.02,B08CSGMQRY,New,1,Closed,Shipped,2023-05-17T06:23:33Z,next-ca,AMZN_CA(TBC701049583009),"Kinder Bueno Milk Chocolate and Hazelnut Cream Candy Bar, 3 Packs, 2 Individually Wrapped Bars Per Pack (129g)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0960713-3301830,2023-05-16T22:00:49Z,Not Applicable,CAD,26.99,3.51,0,0,30.5,77.04,10.02,B09PR4BL53,New,1,Closed,Shipped,2023-05-17T06:23:33Z,next-ca,AMZN_CA(TBC701049583009),"Crossbody Sling Bag for Men Women,Sling Backpack Small Backpack",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0960713-3301830,2023-05-16T22:00:49Z,Not Applicable,CAD,33.99,4.42,0,0,38.41,77.04,10.02,B083DMC4QY,New,1,Closed,Shipped,2023-05-17T06:23:33Z,next-ca,AMZN_CA(TBC701049583009),wirarpa Women's Cotton Underwear High Waist Briefs Ladies Soft Comfortable Panties Full Coverage Breathable Underpants 5 Pack Large,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-5797564-4197041,2023-05-16T22:00:49Z,Not Applicable,CAD,39.99,5.2,0,0,45.19,39.99,5.2,B0BFVRYF4V,New,1,Closed,Shipped,2023-05-17T10:00:32Z,second-ca,AMZN_CA(TBC701075740009),"Women Men Crossbody Shoulder Bag Large Hobo Bag with Multiple Pockets Canvas Messenger Tote Bag for Women and Men, Grey, Free",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-6882722-9172221,2023-05-09T13:06:44Z,Not Applicable,CAD,14.99,1.95,0,0,16.94,14.99,1.95,B09LHBG97Q,New,1,Closed,Shipped,2023-05-09T20:24:15Z,next-ca,AMZN_CA(TBC694765891009),"Grater Lemon Zester & Cheese Grater, Sharp Wide Stainless Steel Zest, Dishwasher Safe, TPR Soft Handle, Protective Cover & Storage, Ideal for Zester Grater Cheese, Lemon, Gingers, Garlic.",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1920897-4946625,2023-05-09T12:55:16Z,Not Applicable,CAD,3.49,0,0,0,3.49,25.28,2.08,B07RZKWS73,New,1,Closed,Shipped,2023-05-09T18:08:08Z,same-ca,AMZN_CA(TBC694776090009),"Cirio Basilico, Pasta Sauce with Basil, 400 Milliliters",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-8489359-5518647,2023-05-09T12:55:16Z,Not Applicable,CAD,59.5,0,0,0,59.5,59.5,0,B006ZBP8NM,New,1,Closed,Shipped,2023-05-10T13:18:00Z,Std CA D2D Dom,USPS(LX975084397US),Lactic Acid 50% Gel Peel,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2896141-5850624,2023-05-09T12:55:16Z,Not Applicable,CAD,30.75,4,0,0,34.75,30.75,4,B001UE60E0,New,1,Closed,Shipped,2023-05-09T20:24:13Z,next-ca,AMZN_CA(TBC694765891009),"DHC Deep Cleansing Oil, Facial Cleansing Oil, Makeup Remover, Cleanses without Clogging Pores, Residue-Free, Fragrance and Colorant Free, All Skin Types, 6.7 fl. oz.",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1920897-4946625,2023-05-09T12:55:16Z,Not Applicable,CAD,5.79,0,0,0,5.79,25.28,2.08,B09JDNFTY1,New,1,Closed,Shipped,2023-05-09T18:08:08Z,same-ca,AMZN_CA(TBC694776090009),"Blue Dragon, Sweet Chili Sauce, Sweet & Spicy Dip, Made with Red Chilies and Garlic, Gluten Free, No Artificial Flavours or Colours, 310ml",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1920897-4946625,2023-05-09T12:55:16Z,Not Applicable,CAD,16,2.08,0,0,18.08,25.28,2.08,B084G2P1R1,New,1,Closed,Shipped,2023-05-09T18:08:08Z,same-ca,AMZN_CA(TBC694776090009),"KORRES Greek Yoghurt Foaming Cream Cleanser 75 Ml, 2.5 fl. oz.",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0042843-9231431,2023-03-24T02:35:30Z,Not Applicable,CAD,15.62,2.03,0,0,17.65,32.81,4.26,B00P9Z821K,New,1,Closed,Shipped,2023-03-24T05:59:54Z,next-ca,AMZN_CA(TBC658196180009),Sterling Silver Amber Fleur-de-lis Royalty Pendant,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0042843-9231431,2023-03-24T02:35:30Z,Not Applicable,CAD,17.19,2.23,0,0,19.42,32.81,4.26,B00P9ZPSXK,New,1,Closed,Shipped,2023-03-24T05:59:54Z,next-ca,AMZN_CA(TBC658196180009),Sterling Silver Amber Zodiac Oval Pendant,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4290168-0337826,2023-03-18T18:15:05Z,Not Applicable,CAD,16.97,2.21,0,0,19.18,16.97,2.21,B00HDZ733M,New,1,Closed,Shipped,2023-03-18T21:10:28Z,next-ca,AMZN_CA(TBC654020506009),"Crave Naturals Glide Thru Detangling Brush for Adults & Kids Hair. Detangler Hairbrush for Natural, Curly, Straight, Wet or Dry Hair. Hair Brushes for Women. Styling Brush. (PURPLE)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-5802665-4556214,2023-02-09T19:11:15Z,Not Applicable,CAD,10.99,1.43,0,0,12.42,10.99,1.43,B08GLKVN2F,New,1,Closed,Shipped,2023-02-10T05:31:05Z,next-ca,AMZN_CA(TBC627672177009),WETOO Acrylic Watch Hat Knit Hat Warm Skull Cap Winter Beanie Hat Cuff Beanie Stocking Cap Women Knitted Hat,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-5802665-4556214,2023-02-09T19:11:15Z,Not Applicable,CAD,11.01,1.43,0,0,12.44,11.01,1.43,B002BKF7HS,New,1,Closed,Shipped,2023-02-10T06:54:09Z,next-ca,AMZN_CA(TBC627616894009),Energizer 6 NEW AAAA Batteries,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,10.99,1.43,0,0,12.42,81.53,10.6,B08KGF19X2,New,1,Closed,Shipped,2023-02-04T06:52:55Z,second-ca,AMZN_CA(TBC622873316009),WETOO Acrylic Watch Hat Knit Hat Warm Skull Cap Winter Beanie Hat Cuff Beanie Stocking Cap Women Knitted Hat,Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,5.96,0.77,0,0,13.46,22.45,2.91,B001KYQA1S,New,2,Closed,Shipped,2023-02-03T11:52:35Z,second-ca,AMZN_CA(TBC622645764009),"Maybelline New York Great Lash Clear Mascara for Lash and Brow 110, 0.44 Fluid Ounce",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,6.76,0.88,0,0,7.64,81.53,10.6,B07Q1XB31R,New,1,Closed,Shipped,2023-02-04T06:52:55Z,second-ca,AMZN_CA(TBC622873316009),"Sunshane 2 Pack Hippie Style Peace Sign Necklace Hippie Party Dressing Accessories, Silver, Metal",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,30.8,4,0,0,34.8,81.53,10.6,B06XK98JBG,New,1,Closed,Shipped,2023-02-04T06:52:55Z,second-ca,AMZN_CA(TBC622873316009),"Grandma's Secret 7001 Spot Remover Laundry Spray, 2 Pack, 32 Oz",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,18.99,2.47,0,0,21.46,81.53,10.6,B07N8PCGDF,New,1,Closed,Shipped,2023-02-04T06:52:55Z,second-ca,AMZN_CA(TBC622873316009),"Anpro 12PCS Bandanas Blind Unisex Handkerchief, Headband, Neck Scarf, Decoration Retro Style Multicolor Multifunction for Man and Woman, Child -12 Colors 55 * 55cm",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,9.49,1.23,0,0,10.72,9.49,1.23,B09P3JNXHN,New,1,Closed,Shipped,2023-02-04T08:15:09Z,second-ca,AMZN_CA(TBC623145525009),SWEET VIEW Eyebrow Brush Eyelash Separator Brow Comb & Spoolie Professional Eye Makeup Tools (3 Pieces Set),Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,13.99,1.82,0,0,15.81,81.53,10.6,B07VW9Z9TN,New,1,Closed,Shipped,2023-02-04T06:52:55Z,second-ca,AMZN_CA(TBC622873316009),"MaxNova Slouchy Beanie Hats Winter Knitted Caps Soft Warm Ski Hat Unisex, Army Green, One Size",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,20.99,2.73,0,0,23.72,20.99,2.73,B082KV8MWL,New,1,Closed,Shipped,2023-02-11T07:07:20Z,second-ca,AMZN_CA(TBC628081879009),"SATINIOR 4 Pieces Trawler Beanie Watch Hat Roll up Edge Skullcap Fisherman Beanie Unisex (White, Beige, Red, Yellow)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-8422273-9966609,2023-02-03T04:52:03Z,Not Applicable,CAD,10.53,1.37,0,0,11.9,22.45,2.91,B07GBNS9M9,New,1,Closed,Shipped,2023-02-03T11:52:35Z,second-ca,AMZN_CA(TBC622645764009),SoundTrue Replacement Cords for Bose On-Ear 2 OE2 OE2i QC25 QC35II QC35 QC45 NC700 Soundlink SoundlinkII Headphones (Black),Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4952544-2100204,2023-01-24T00:02:27Z,Not Applicable,CAD,11.99,0,0,0,11.99,55.49,4.86,B007HQYC86,New,1,Closed,Shipped,2023-01-24T07:02:06Z,next-ca,AMZN_CA(TBC615028465009),"Billy Bee, Pure Natural Honey, Liquid White, Squeeze, 1kg",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4952544-2100204,2023-01-24T00:02:27Z,Not Applicable,CAD,29.9,3.89,0,0,33.79,55.49,4.86,B088LZB82X,New,1,Closed,Shipped,2023-01-24T07:02:06Z,next-ca,AMZN_CA(TBC615028465009),"Laptop Charger for HP Smart Blue Tip,19.5V 65W 45W Compatible X360 Pavilion, Envy, Elitebook 840, ProBook, Chromebook, Stream, Spectre and More AC Adapter Power Supply",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4952544-2100204,2023-01-24T00:02:27Z,Not Applicable,CAD,6.11,0,0,0,6.11,55.49,4.86,B00HVVTWGE,New,1,Closed,Shipped,2023-01-24T07:02:06Z,next-ca,AMZN_CA(TBC615028465009),"Club House, Quality Baking & Flavouring Extracts, Artificial Vanilla, 250ml",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-4952544-2100204,2023-01-24T00:02:27Z,Not Applicable,CAD,7.49,0.97,0,0,8.46,55.49,4.86,B07L6K5G51,New,1,Closed,Shipped,2023-01-24T07:02:06Z,next-ca,AMZN_CA(TBC615028465009),"Aveeno Apple Cider Vinegar Clarifying Shampoo, Shine Enhancing, 358 milliliters",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2618872-1901026,2023-01-11T01:37:22Z,Not Applicable,CAD,24,3.12,0,0,27.12,38.99,5.07,B09GKYSWDJ,New,1,Closed,Shipped,2023-01-11T07:17:39Z,next-ca,AMZN_CA(TBC605088838009),"Vicks Early Defence Nasal Spray, Cold Virus Blocker, Clinically Proven, 15 mL, Blue",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2618872-1901026,2023-01-11T01:37:22Z,Not Applicable,CAD,14.99,1.95,0,0,16.94,38.99,5.07,B0169WG1IW,New,1,Closed,Shipped,2023-01-11T07:17:39Z,next-ca,AMZN_CA(TBC605088838009),Vicks Inhaler for Quick Relief from Blocked Nose 0.5ml - Pack of 5,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1148511-5321836,2023-01-11T01:15:19Z,Not Applicable,CAD,58.07,7.55,0,0,65.62,58.07,7.55,B09GRTM8XR,New,1,Closed,Shipped,2023-01-14T10:28:17Z,Std CA D2D Dom,Royal MAİL(LE229510898GB),Ted Baker Mirror Case for iPhone 13 Pro Max - Elderflower,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-8999797-4190605,2023-01-11T01:15:19Z,Not Applicable,CAD,188.74,0,0,0,188.74,188.74,0,B0BH4GZWFN,New,1,Closed,Shipped,2023-01-11T19:59:06Z,Std CA D2D Dom,DHL eCommerce(GM4A46CEA41FC44F8EBCE4),Vince Camuto Womens Heavy Midi Down Coat Black XL,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1585277-6707414,2023-01-01T04:18:39Z,Not Applicable,CAD,7.97,1.04,0,0,9.01,7.97,1.04,B00BG53NEI,New,1,Closed,Shipped,2023-01-02T20:57:56Z,second-ca,AMZN_CA(TBC597590576009),"Brita Water Filter Bottle Replacement Filters, 2 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1585277-6707414,2023-01-01T04:18:39Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,19.98,2.6,B0752BW849,New,1,Closed,Shipped,2023-01-02T22:32:58Z,second-ca,AMZN_CA(TBC597872163009),"Soft Silicone Body Brush Body Wash Bath Shower Glove Exfoliating Skin SPA Massage Scrubber Cleanser, for sensitive and all kind skins, BPA-free (Yellow)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-1585277-6707414,2023-01-01T04:18:39Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,19.98,2.6,B0752CVZS7,New,1,Closed,Shipped,2023-01-02T22:32:58Z,second-ca,AMZN_CA(TBC597872163009),"Soft Silicone Body Brush Body Wash Bath Shower Glove Exfoliating Skin SPA Massage Scrubber Cleanser, for sensitive and all kind skins, BPA-free (Pink)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-8473722-5254616,2022-12-29T07:38:55Z,Not Applicable,CAD,39.99,0,0,0,39.99,39.99,0,B07ZMH8RDX,New,1,Closed,Shipped,2022-12-29T20:28:29Z,next-ca,AMZN_CA(TBC595035145009),CanPrev D3 & K2 - Organic Coconut Oil l Helps Build And Maintain Bone Health l With Vitamin D3 & K2 (240 Count),Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0030892-3280209,2022-12-15T02:05:46Z,Not Applicable,CAD,9.99,1.3,0,0,11.29,61.96,8.06,B0752CVZS7,New,1,Closed,Shipped,2022-12-16T05:48:54Z,second-ca,AMZN_CA(TBC584646058009),"Soft Silicone Body Brush Body Wash Bath Shower Glove Exfoliating Skin SPA Massage Scrubber Cleanser, for sensitive and all kind skins, BPA-free (Pink)",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0030892-3280209,2022-12-15T02:05:46Z,Not Applicable,CAD,7.99,1.04,0,0,9.03,61.96,8.06,B017PCGABI,New,1,Closed,Shipped,2022-12-16T05:48:54Z,second-ca,AMZN_CA(TBC584646058009),"GARNIER Micellar All-in-1 Cleansing Water for All Skin Types Including Sensitive, Gentle Makeup Remover, 400ml",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0030892-3280209,2022-12-15T02:05:46Z,Not Applicable,CAD,15.99,2.08,0,0,18.07,61.96,8.06,B0787G4D3Q,New,1,Closed,Shipped,2022-12-16T05:48:54Z,second-ca,AMZN_CA(TBC584646058009),"Colgate 360 Floss Tip Sonic Power Toothbrush, Soft, 2 Count",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-0030892-3280209,2022-12-15T02:05:46Z,Not Applicable,CAD,27.99,3.64,0,0,31.63,61.96,8.06,B092ZP3J6V,New,1,Closed,Shipped,2022-12-16T05:48:54Z,second-ca,AMZN_CA(TBC584646058009),Comfyin Padded Bralette for Women Straps Sleep Bras Seamless Yoga Sport Bras 3 Pack,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2067322-0757806,2022-12-02T08:45:26Z,Not Applicable,CAD,14.99,1.95,0,0,16.94,23.98,3.12,B087ZYZHWY,New,1,Closed,Shipped,2022-12-02T20:44:30Z,next-ca,AMZN_CA(TBC570610090009),"Adirva Samsung S10 Case, Galaxy S10 Wallet Case, Embossed Butterfly PU Leather Kickstand ID Credit Card Slots Shockproof Flip Cover for Galaxy S10 6.1 Inch (Rose Gold)","Enjoy your gift!
From Joan Keizer",Joan Keizer,Not Available,Not Available
Amazon.ca,702-8302311-8385012,2022-12-02T08:45:26Z,Not Applicable,CAD,56.23,0,12.98,0,69.21,56.23,0,B09GRTM8XR,New,1,Closed,Shipped,2022-12-03T08:35:34Z,Exp CA D2D Dom,Royal Mail(LP693239463GB),Ted Baker Mirror Case for iPhone 13 Pro Max - Elderflower,Not Available,Not Available,Not Available,Not Available
Amazon.ca,702-2067322-0757806,2022-12-02T08:45:26Z,Not Applicable,CAD,8.99,1.17,0,0,10.16,23.98,3.12,B0BB64YVCV,New,1,Closed,Shipped,2022-12-02T20:44:30Z,next-ca,AMZN_CA(TBC570610090009),"Cobee Christmas Hat for Adult, Santa Hat Velvet Hat Xmas Holiday Hat for Adults Christmas Hat for Men Women Holiday Party","Enjoy your gift!
From Joan Keizer",Joan Keizer,Not Available,Not Available
Amazon.ca,701-1482470-5941049,2022-11-17T05:31:28Z,Not Applicable,CAD,25.99,3.38,0,0,29.37,25.99,3.38,B004DKJG4E,New,1,Closed,Shipped,2022-11-20T19:42:12Z,second-ca,AMZN_CA(TBC555959661009),"CHEROKEE Men's Drawstring Cargo Scrub Pant, White, X-Large",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-1937098-0090661,2022-11-17T05:31:28Z,Not Applicable,CAD,29.99,3.9,0,0,33.89,29.99,3.9,B00245E3Z2,New,1,Closed,Shipped,2022-11-17T22:54:17Z,next-ca,AMZN_CA(TBC555706203009),"CHEROKEE Men's Drawstring Cargo Scrub Pant, Black, XX-Large",Not Available,Not Available,Not Available,Not Available
Amazon.ca,701-6097153-0860236,2022-11-17T05:17:01.770Z,Not Applicable,CAD,25.99,0,0,0,0,Not Available,Not Available,B004DKJG4E,New,0,Cancelled,Not Available,Not Available,second-ca,Not Available,"CHEROKEE Men's Drawstring Cargo Scrub Pant, White, X-Large",Not Available,Not Available,Not Available,Not Available
